"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4"
35562,236,"UGA","Uganda",27,"Kitgum",69,"Chua",421,"Namokora",2330,"Pugoda East","","Parish","Parish"
35563,236,"UGA","Uganda",27,"Kitgum",69,"Chua",422,"Omiya Anyima",2331,"Akobi","","Parish","Parish"
35564,236,"UGA","Uganda",27,"Kitgum",69,"Chua",422,"Omiya Anyima",2332,"Melong","","Parish","Parish"
35565,236,"UGA","Uganda",27,"Kitgum",69,"Chua",422,"Omiya Anyima",2333,"Palwo","","Parish","Parish"
35566,236,"UGA","Uganda",27,"Kitgum",69,"Chua",422,"Omiya Anyima",2334,"Panyum-Pella","","Parish","Parish"
35567,236,"UGA","Uganda",27,"Kitgum",69,"Chua",423,"Orom",2335,"Akurumou","","Parish","Parish"
35568,236,"UGA","Uganda",27,"Kitgum",69,"Chua",423,"Orom",2336,"Katatwo","","Parish","Parish"
35569,236,"UGA","Uganda",27,"Kitgum",69,"Chua",423,"Orom",2337,"Kiteny","","Parish","Parish"
35570,236,"UGA","Uganda",27,"Kitgum",69,"Chua",423,"Orom",2338,"Loliya","","Parish","Parish"
35571,236,"UGA","Uganda",27,"Kitgum",69,"Chua",423,"Orom",2339,"Lolwar","","Parish","Parish"
35572,236,"UGA","Uganda",27,"Kitgum",69,"Chua",423,"Orom",2340,"Nyapea Fr","","Parish","Parish"
35573,236,"UGA","Uganda",27,"Kitgum",69,"Chua",423,"Orom",2341,"Okuti","","Parish","Parish"
35574,236,"UGA","Uganda",27,"Kitgum",69,"Chua",423,"Orom",2342,"Orom Fr","","Parish","Parish"
35575,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",424,"Agoro",2343,"Agoro Agu Fr","","Parish","Parish"
35576,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",424,"Agoro",2344,"Lopulingi","","Parish","Parish"
35577,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",424,"Agoro",2345,"Ngacino","","Parish","Parish"
35578,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",424,"Agoro",2346,"Pabar","","Parish","Parish"
35579,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",424,"Agoro",2347,"Pawach","","Parish","Parish"
35580,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",424,"Agoro",2348,"Potika","","Parish","Parish"
35581,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",424,"Agoro",2349,"Rudi","","Parish","Parish"
35582,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",425,"Lokung",2350,"Dibolyec","","Parish","Parish"
35583,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",425,"Lokung",2351,"Lelapwot","","Parish","Parish"
35584,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",425,"Lokung",2352,"Licwar","","Parish","Parish"
35585,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",425,"Lokung",2353,"Olebe","","Parish","Parish"
35586,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",425,"Lokung",2354,"Pakalabule","","Parish","Parish"
35587,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",425,"Lokung",2355,"Pangira","","Parish","Parish"
35588,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",425,"Lokung",2356,"Parapono","","Parish","Parish"
35589,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",425,"Lokung",2357,"Pawor","","Parish","Parish"
35590,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",425,"Lokung",2358,"Pobel","","Parish","Parish"
35591,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",426,"Madi-Opei",2359,"Kal","","Parish","Parish"
35592,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",426,"Madi-Opei",2360,"Lawiye","","Parish","Parish"
35593,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",426,"Madi-Opei",2361,"Okol","","Parish","Parish"
35594,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",426,"Madi-Opei",2362,"Pobura","","Parish","Parish"
35595,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",427,"Padibe East",2363,"Alaa","","Parish","Parish"
35596,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",427,"Padibe East",2364,"Katum","","Parish","Parish"
35597,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",427,"Padibe East",2365,"Kuluye","","Parish","Parish"
35598,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",427,"Padibe East",2366,"Wangtit","","Parish","Parish"
35599,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",428,"Padibe West",2367,"Abakadyak","","Parish","Parish"
35600,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",428,"Padibe West",2368,"Lagwel","","Parish","Parish"
35601,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",428,"Padibe West",2369,"Madi-Kiloc","","Parish","Parish"
35602,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",428,"Padibe West",2370,"Ywaya","","Parish","Parish"
35603,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",429,"Palabek Gem",2371,"Anaka","","Parish","Parish"
35604,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",429,"Palabek Gem",2372,"Cubu","","Parish","Parish"
35605,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",429,"Palabek Gem",2373,"Gem","","Parish","Parish"
35606,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",429,"Palabek Gem",2374,"Moroto","","Parish","Parish"
35607,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",429,"Palabek Gem",2375,"Patanga","","Parish","Parish"
35608,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",430,"Palabek Kal",2376,"Ayuu Alali","","Parish","Parish"
35609,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",430,"Palabek Kal",2377,"Kal","","Parish","Parish"
35610,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",430,"Palabek Kal",2378,"Labigiryang","","Parish","Parish"
35611,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",430,"Palabek Kal",2379,"Lamwo","","Parish","Parish"
35612,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",431,"Paloga",2380,"Bungu","","Parish","Parish"
35613,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",431,"Paloga",2381,"Lamwo Fr","","Parish","Parish"
35614,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",431,"Paloga",2382,"Paluga","","Parish","Parish"
35615,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",431,"Paloga",2383,"Pawaja","","Parish","Parish"
35616,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",432,"Parabek Ogili",2384,"Apyeta","","Parish","Parish"
35617,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",432,"Parabek Ogili",2385,"Lugwar","","Parish","Parish"
35618,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",432,"Parabek Ogili",2386,"Padwat","","Parish","Parish"
35619,236,"UGA","Uganda",27,"Kitgum",70,"Lamwo",432,"Parabek Ogili",2387,"Paracele","","Parish","Parish"
35620,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",433,"Kaabong T.C.",2388,"Biafra","","Parish","Parish"
35621,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",433,"Kaabong T.C.",2389,"Central","","Parish","Parish"
35622,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",433,"Kaabong T.C.",2390,"Kampswahili","","Parish","Parish"
35623,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",433,"Kaabong T.C.",2391,"Kapilan Bar","","Parish","Parish"
35624,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",433,"Kaabong T.C.",2392,"Kololo Kraals","","Parish","Parish"
35625,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",433,"Kaabong T.C.",2393,"Komuria","","Parish","Parish"
35626,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",433,"Kaabong T.C.",2394,"Loputuk","","Parish","Parish"
35627,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",434,"Kaabong",2395,"Lobongia","","Parish","Parish"
35628,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",434,"Kaabong",2396,"Lokerui","","Parish","Parish"
35629,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",434,"Kaabong",2397,"Lokolia","","Parish","Parish"
35630,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",434,"Kaabong",2398,"Lomeris/Kabong","","Parish","Parish"
35631,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",434,"Kaabong",2399,"Losongolo","","Parish","Parish"
35632,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",435,"Kalapata",2400,"Kamion","","Parish","Parish"
35633,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",435,"Kalapata",2401,"Kapalata","","Parish","Parish"
35634,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",435,"Kalapata",2402,"Lokwakaramoe","","Parish","Parish"
35635,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",435,"Kalapata",2403,"Lotim","","Parish","Parish"
35636,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",435,"Kalapata",2404,"Moroto","","Parish","Parish"
35637,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",435,"Kalapata",2405,"Morukori","","Parish","Parish"
35638,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",436,"Kapedo",2406,"Kapedo","","Parish","Parish"
35639,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",436,"Kapedo",2407,"Kawalakol","","Parish","Parish"
35640,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",436,"Kapedo",2408,"Kocholo","","Parish","Parish"
35641,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",436,"Kapedo",2409,"Lokial","","Parish","Parish"
35642,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",436,"Kapedo",2410,"Sangar","","Parish","Parish"
35643,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",437,"Karenga",2411,"Karenga","","Parish","Parish"
35644,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",437,"Karenga",2412,"Lobalangit","","Parish","Parish"
35645,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",437,"Karenga",2413,"Lokori","","Parish","Parish"
35646,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",437,"Karenga",2414,"Loyoro Napore","","Parish","Parish"
35647,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",437,"Karenga",2415,"Pire","","Parish","Parish"
35648,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",438,"Kathile",2416,"Kamacharikol","","Parish","Parish"
35649,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",438,"Kathile",2417,"Kathile","","Parish","Parish"
35650,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",438,"Kathile",2418,"Narengepak","","Parish","Parish"
35651,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",438,"Kathile",2419,"Nariamaoi","","Parish","Parish"
35652,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",439,"Lolelia",2420,"Kaimese","","Parish","Parish"
35653,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",439,"Lolelia",2421,"Lolelia","","Parish","Parish"
35654,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",439,"Lolelia",2422,"Loteteleit","","Parish","Parish"
35655,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",440,"Loyoro",2423,"Lodiko","","Parish","Parish"
35656,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",440,"Loyoro",2424,"Lokayana","","Parish","Parish"
35657,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",440,"Loyoro",2425,"Lomerima","","Parish","Parish"
35658,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",440,"Loyoro",2426,"Teuso. Lopedo","","Parish","Parish"
35659,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",440,"Loyoro",2427,"Toroi","","Parish","Parish"
35660,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",441,"Sidok",2428,"Kakamar","","Parish","Parish"
35661,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",441,"Sidok",2429,"Kathimeri","","Parish","Parish"
35662,236,"UGA","Uganda",28,"Kotido",71,"Dodoth",441,"Sidok",2430,"Longaro","","Parish","Parish"
35663,236,"UGA","Uganda",28,"Kotido",72,"Jie",442,"Kacheri",2431,"Ha","","Parish","Parish"
35664,236,"UGA","Uganda",28,"Kotido",72,"Jie",442,"Kacheri",2432,"Kacheri","","Parish","Parish"
35665,236,"UGA","Uganda",28,"Kotido",72,"Jie",442,"Kacheri",2433,"Lokiding","","Parish","Parish"
35666,236,"UGA","Uganda",28,"Kotido",72,"Jie",443,"Kotido T.C.",2434,"Kotido Central","","Parish","Parish"
35667,236,"UGA","Uganda",28,"Kotido",72,"Jie",443,"Kotido T.C.",2435,"Kotido East","","Parish","Parish"
35668,236,"UGA","Uganda",28,"Kotido",72,"Jie",443,"Kotido T.C.",2436,"Kotido North","","Parish","Parish"
35669,236,"UGA","Uganda",28,"Kotido",72,"Jie",443,"Kotido T.C.",2437,"Kotido West","","Parish","Parish"
35670,236,"UGA","Uganda",28,"Kotido",72,"Jie",443,"Kotido T.C.",2438,"Narikapet","","Parish","Parish"
35671,236,"UGA","Uganda",28,"Kotido",72,"Jie",444,"Kotido",2439,"Kanawat","","Parish","Parish"
35672,236,"UGA","Uganda",28,"Kotido",72,"Jie",444,"Kotido",2440,"Lokitelaebu","","Parish","Parish"
35673,236,"UGA","Uganda",28,"Kotido",72,"Jie",444,"Kotido",2441,"Losilang","","Parish","Parish"
35674,236,"UGA","Uganda",28,"Kotido",72,"Jie",445,"Nakaperimoru",2442,"Lookorok","","Parish","Parish"
35675,236,"UGA","Uganda",28,"Kotido",72,"Jie",445,"Nakaperimoru",2443,"Potongor /Kadocha","","Parish","Parish"
35676,236,"UGA","Uganda",28,"Kotido",72,"Jie",445,"Nakaperimoru",2444,"Watakao","","Parish","Parish"
35677,236,"UGA","Uganda",28,"Kotido",72,"Jie",446,"Panyangara",2445,"Kamoru","","Parish","Parish"
35678,236,"UGA","Uganda",28,"Kotido",72,"Jie",446,"Panyangara",2446,"Loletio","","Parish","Parish"
35679,236,"UGA","Uganda",28,"Kotido",72,"Jie",446,"Panyangara",2447,"Lopotha","","Parish","Parish"
35680,236,"UGA","Uganda",28,"Kotido",72,"Jie",446,"Panyangara",2448,"Rikitae","","Parish","Parish"
35681,236,"UGA","Uganda",28,"Kotido",72,"Jie",447,"Rengen",2449,"Kotyang","","Parish","Parish"
35682,236,"UGA","Uganda",28,"Kotido",72,"Jie",447,"Rengen",2450,"Lokadeli","","Parish","Parish"
35683,236,"UGA","Uganda",28,"Kotido",72,"Jie",447,"Rengen",2451,"Lopuyo","","Parish","Parish"
35684,236,"UGA","Uganda",28,"Kotido",72,"Jie",447,"Rengen",2452,"Nakwakwa","","Parish","Parish"
35685,236,"UGA","Uganda",28,"Kotido",72,"Jie",447,"Rengen",2453,"Naponga","","Parish","Parish"
35686,236,"UGA","Uganda",28,"Kotido",73,"Labwor",448,"Abim",2454,"Atunga","","Parish","Parish"
35687,236,"UGA","Uganda",28,"Kotido",73,"Labwor",448,"Abim",2455,"Kalakala","","Parish","Parish"
35688,236,"UGA","Uganda",28,"Kotido",73,"Labwor",448,"Abim",2456,"Kanu","","Parish","Parish"
35689,236,"UGA","Uganda",28,"Kotido",73,"Labwor",448,"Abim",2457,"Kiru","","Parish","Parish"
35690,236,"UGA","Uganda",28,"Kotido",73,"Labwor",448,"Abim",2458,"Wiawer","","Parish","Parish"
35691,236,"UGA","Uganda",28,"Kotido",73,"Labwor",449,"Alerek",2459,"Koya","","Parish","Parish"
35692,236,"UGA","Uganda",28,"Kotido",73,"Labwor",449,"Alerek",2460,"Loyoroit","","Parish","Parish"
35693,236,"UGA","Uganda",28,"Kotido",73,"Labwor",449,"Alerek",2461,"Otumpili","","Parish","Parish"
35694,236,"UGA","Uganda",28,"Kotido",73,"Labwor",449,"Alerek",2462,"Wilela","","Parish","Parish"
35695,236,"UGA","Uganda",28,"Kotido",73,"Labwor",450,"Lotukei",2463,"Achangali","","Parish","Parish"
35696,236,"UGA","Uganda",28,"Kotido",73,"Labwor",450,"Lotukei",2464,"Awach","","Parish","Parish"
35697,236,"UGA","Uganda",28,"Kotido",73,"Labwor",450,"Lotukei",2465,"Oporoth","","Parish","Parish"
35698,236,"UGA","Uganda",28,"Kotido",73,"Labwor",450,"Lotukei",2466,"Orwamuge","","Parish","Parish"
35699,236,"UGA","Uganda",28,"Kotido",73,"Labwor",451,"Morulem",2467,"Adea","","Parish","Parish"
35700,236,"UGA","Uganda",28,"Kotido",73,"Labwor",451,"Morulem",2468,"Angolebwal","","Parish","Parish"
35701,236,"UGA","Uganda",28,"Kotido",73,"Labwor",451,"Morulem",2469,"Aremo","","Parish","Parish"
35702,236,"UGA","Uganda",28,"Kotido",73,"Labwor",451,"Morulem",2470,"Katabok","","Parish","Parish"
35703,236,"UGA","Uganda",28,"Kotido",73,"Labwor",452,"Nyakwae",2471,"Opopongo","","Parish","Parish"
35704,236,"UGA","Uganda",28,"Kotido",73,"Labwor",452,"Nyakwae",2472,"Oreta","","Parish","Parish"
35705,236,"UGA","Uganda",28,"Kotido",73,"Labwor",452,"Nyakwae",2473,"Pupukamuya","","Parish","Parish"
35706,236,"UGA","Uganda",28,"Kotido",73,"Labwor",452,"Nyakwae",2474,"Rogom","","Parish","Parish"
35707,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",453,"Bukedea",2475,"Akero","","Parish","Parish"
35708,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",453,"Bukedea",2476,"Akuoro","","Parish","Parish"
35709,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",453,"Bukedea",2477,"Emokori","","Parish","Parish"
35710,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",453,"Bukedea",2478,"Kachabule","","Parish","Parish"
35711,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",453,"Bukedea",2479,"Kakere","","Parish","Parish"
35712,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",453,"Bukedea",2480,"Kaloko","","Parish","Parish"
35713,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",453,"Bukedea",2481,"Kamon","","Parish","Parish"
35714,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",453,"Bukedea",2482,"Kasoka","","Parish","Parish"
35715,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",453,"Bukedea",2483,"Kide","","Parish","Parish"
35716,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",453,"Bukedea",2484,"Kocheka","","Parish","Parish"
35717,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",453,"Bukedea",2485,"Kokolotum","","Parish","Parish"
35718,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",453,"Bukedea",2486,"Kokutu","","Parish","Parish"
35719,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",453,"Bukedea",2487,"Okunguro","","Parish","Parish"
35720,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",453,"Bukedea",2488,"Suula","","Parish","Parish"
35721,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",453,"Bukedea",2489,"Too Ward","","Parish","Parish"
35722,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",454,"Kachumbala",2490,"Aligoi","","Parish","Parish"
35723,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",454,"Kachumbala",2491,"Amus","","Parish","Parish"
35724,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",454,"Kachumbala",2492,"Kabwalin","","Parish","Parish"
35725,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",454,"Kachumbala",2493,"Kachaboi","","Parish","Parish"
35726,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",454,"Kachumbala",2494,"Kachumbala","","Parish","Parish"
35727,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",454,"Kachumbala",2495,"Kachuru","","Parish","Parish"
35728,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",454,"Kachumbala",2496,"Kapaang","","Parish","Parish"
35729,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",454,"Kachumbala",2497,"Kapuyan","","Parish","Parish"
35730,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",454,"Kachumbala",2498,"Kawo","","Parish","Parish"
35731,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",454,"Kachumbala",2499,"Komuge","","Parish","Parish"
35732,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",454,"Kachumbala",2500,"Kongatuny","","Parish","Parish"
35733,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",454,"Kachumbala",2501,"Kongoidi","","Parish","Parish"
35734,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",454,"Kachumbala",2502,"Kongunga","","Parish","Parish"
35735,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",454,"Kachumbala",2503,"Kotia","","Parish","Parish"
35736,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",454,"Kachumbala",2504,"Koutulai","","Parish","Parish"
35737,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",454,"Kachumbala",2505,"Kwarikwar","","Parish","Parish"
35738,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",454,"Kachumbala",2506,"Nalugai","","Parish","Parish"
35739,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",454,"Kachumbala",2507,"Ongaara","","Parish","Parish"
35740,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",454,"Kachumbala",2508,"Otimonga","","Parish","Parish"
35741,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",455,"Kidongole",2509,"Chodong","","Parish","Parish"
35742,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",455,"Kidongole",2510,"Kajamaka","","Parish","Parish"
35743,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",455,"Kidongole",2511,"Kalupo","","Parish","Parish"
35744,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",455,"Kidongole",2512,"Kanyamutamu","","Parish","Parish"
35745,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",455,"Kidongole",2513,"Katekwan","","Parish","Parish"
35746,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",455,"Kidongole",2514,"Kawo","","Parish","Parish"
35747,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",455,"Kidongole",2515,"Kidongole","","Parish","Parish"
35748,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",455,"Kidongole",2516,"Koena","","Parish","Parish"
35749,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",456,"Kolir",2517,"Abileap","","Parish","Parish"
35750,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",456,"Kolir",2518,"Aminit","","Parish","Parish"
35751,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",456,"Kolir",2519,"Apopong","","Parish","Parish"
35752,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",456,"Kolir",2520,"Kanyipa","","Parish","Parish"
35753,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",456,"Kolir",2521,"Kolir","","Parish","Parish"
35754,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",456,"Kolir",2522,"Komongomeri","","Parish","Parish"
35755,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",456,"Kolir",2523,"Miroi","","Parish","Parish"
35756,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",457,"Malera",2524,"Kabarwa","","Parish","Parish"
35757,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",457,"Malera",2525,"Kachede","","Parish","Parish"
35758,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",457,"Malera",2526,"Kachonga","","Parish","Parish"
35759,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",457,"Malera",2527,"Kakori","","Parish","Parish"
35760,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",457,"Malera",2528,"Kakutut","","Parish","Parish"
35761,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",457,"Malera",2529,"Kalou","","Parish","Parish"
35762,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",457,"Malera",2530,"Kangole","","Parish","Parish"
35763,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",457,"Malera",2531,"Kobaale","","Parish","Parish"
35764,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",457,"Malera",2532,"Kococ","","Parish","Parish"
35765,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",457,"Malera",2533,"Kodike","","Parish","Parish"
35766,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",457,"Malera",2534,"Koreng","","Parish","Parish"
35767,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",457,"Malera",2535,"Kotiokot","","Parish","Parish"
35768,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",457,"Malera",2536,"Malera","","Parish","Parish"
35769,236,"UGA","Uganda",29,"Kumi",74,"Bukedea",457,"Malera",2537,"Okouba","","Parish","Parish"
35770,236,"UGA","Uganda",29,"Kumi",75,"Kumi",458,"Atutur",2538,"Abubur","","Parish","Parish"
35771,236,"UGA","Uganda",29,"Kumi",75,"Kumi",458,"Atutur",2539,"Akalabai","","Parish","Parish"
35772,236,"UGA","Uganda",29,"Kumi",75,"Kumi",458,"Atutur",2540,"Akubui","","Parish","Parish"
35773,236,"UGA","Uganda",29,"Kumi",75,"Kumi",458,"Atutur",2541,"Apapai","","Parish","Parish"
35774,236,"UGA","Uganda",29,"Kumi",75,"Kumi",458,"Atutur",2542,"Aputon","","Parish","Parish"
35775,236,"UGA","Uganda",29,"Kumi",75,"Kumi",458,"Atutur",2543,"Ariet","","Parish","Parish"
35776,236,"UGA","Uganda",29,"Kumi",75,"Kumi",458,"Atutur",2544,"Aterai","","Parish","Parish"
35777,236,"UGA","Uganda",29,"Kumi",75,"Kumi",458,"Atutur",2545,"Atutur","","Parish","Parish"
35778,236,"UGA","Uganda",29,"Kumi",75,"Kumi",458,"Atutur",2546,"Kapokin","","Parish","Parish"
35779,236,"UGA","Uganda",29,"Kumi",75,"Kumi",458,"Atutur",2547,"Kelim","","Parish","Parish"
35780,236,"UGA","Uganda",29,"Kumi",75,"Kumi",459,"Kanyum",2548,"Ajuket","","Parish","Parish"
35781,236,"UGA","Uganda",29,"Kumi",75,"Kumi",459,"Kanyum",2549,"Akisim","","Parish","Parish"
35782,236,"UGA","Uganda",29,"Kumi",75,"Kumi",459,"Kanyum",2550,"Ariet","","Parish","Parish"
35783,236,"UGA","Uganda",29,"Kumi",75,"Kumi",459,"Kanyum",2551,"Kacha","","Parish","Parish"
35784,236,"UGA","Uganda",29,"Kumi",75,"Kumi",459,"Kanyum",2552,"Kajamaka","","Parish","Parish"
35785,236,"UGA","Uganda",29,"Kumi",75,"Kumi",459,"Kanyum",2553,"Kamacha","","Parish","Parish"
35786,236,"UGA","Uganda",29,"Kumi",75,"Kumi",459,"Kanyum",2554,"Kanyum","","Parish","Parish"
35787,236,"UGA","Uganda",29,"Kumi",75,"Kumi",459,"Kanyum",2555,"Katilekori","","Parish","Parish"
35788,236,"UGA","Uganda",29,"Kumi",75,"Kumi",459,"Kanyum",2556,"Kogili","","Parish","Parish"
35789,236,"UGA","Uganda",29,"Kumi",75,"Kumi",459,"Kanyum",2557,"Ojie","","Parish","Parish"
35790,236,"UGA","Uganda",29,"Kumi",75,"Kumi",459,"Kanyum",2558,"Okeito","","Parish","Parish"
